Noise,Method,RMSE,Median absolute error
Heavy-tailed,Nadaraya-Watson,0.06633954406235408,0.03420208333088473
Heavy-tailed,Local linear,0.047088830722917495,0.02227123755368632
Heavy-tailed,B-spline,0.042379313255407634,0.030004162171086535
Heavy-tailed,Smoothing spline,0.07482916900659725,0.060801547635967595
Heavy-tailed,Nadaraya-Watson,0.06387015459262704,0.037165432835632395
Heavy-tailed,Local linear,0.04373914977948896,0.043422467558176636
Heavy-tailed,B-spline,0.025366331894328933,0.01711846733418748
Heavy-tailed,Smoothing spline,0.056334265911471934,0.029339733142961927
Heavy-tailed,Nadaraya-Watson,0.047718127544671377,0.023071534833897095
Heavy-tailed,Local linear,0.03848618179169486,0.023683265383946092
Heavy-tailed,B-spline,0.040916802663130414,0.0223504456615935
Heavy-tailed,Smoothing spline,0.0730357174965134,0.05658076387770551
Heavy-tailed,Nadaraya-Watson,0.04811435562897368,0.017927523422269234
Heavy-tailed,Local linear,0.03561822373672128,0.0242766237288959
Heavy-tailed,B-spline,0.039056623741981794,0.013715107719069586
Heavy-tailed,Smoothing spline,0.07197314130806536,0.04989908554380856
Heavy-tailed,Nadaraya-Watson,0.06295280192090826,0.05242973740650732
Heavy-tailed,Local linear,0.0569226094521752,0.046710799632772776
Heavy-tailed,B-spline,0.04004334280810494,0.03696810135507134
Heavy-tailed,Smoothing spline,0.07627331896476051,0.054561357063124816
Heavy-tailed,Nadaraya-Watson,0.03727187232770494,0.019601431083723253
Heavy-tailed,Local linear,0.023023222500410508,0.014418393495229359
Heavy-tailed,B-spline,0.020743418908931496,0.013653695998811388
Heavy-tailed,Smoothing spline,0.07091747693843395,0.054119053861196365
Heavy-tailed,Nadaraya-Watson,0.06133836567175622,0.03715435380458448
Heavy-tailed,Local linear,0.03502445828305522,0.03184639187518595
Heavy-tailed,B-spline,0.04090661793453993,0.03752594133074166
Heavy-tailed,Smoothing spline,0.07495471524934554,0.057731551233745904
Heavy-tailed,Nadaraya-Watson,0.07106963872465893,0.050652105250888875
Heavy-tailed,Local linear,0.06440083302155686,0.040156107995511
Heavy-tailed,B-spline,0.08667405128652168,0.04931335626288019
Heavy-tailed,Smoothing spline,0.07259076120939069,0.05562794202976162
Heavy-tailed,Nadaraya-Watson,0.07771743826810142,0.03530072422824444
Heavy-tailed,Local linear,0.05882328129182347,0.026310558113762844
Heavy-tailed,B-spline,0.059360302005899264,0.03487823467380974
Heavy-tailed,Smoothing spline,0.07522631859149484,0.06588434151674985
Heavy-tailed,Nadaraya-Watson,0.058646459689412324,0.026412879194258387
Heavy-tailed,Local linear,0.0378779020681774,0.02959180645977992
Heavy-tailed,B-spline,0.03222821387677815,0.02544690440596825
Heavy-tailed,Smoothing spline,0.07333854460955855,0.0704587441357909
Heavy-tailed,Nadaraya-Watson,0.05796130107007313,0.034689552019804906
Heavy-tailed,Local linear,0.04509768661387588,0.04033631036200397
Heavy-tailed,B-spline,0.028296796106094337,0.020461961677398666
Heavy-tailed,Smoothing spline,0.0716839308337612,0.05983462441361537
Heavy-tailed,Nadaraya-Watson,0.0765347604616921,0.030208026911200336
Heavy-tailed,Local linear,0.03869599268216458,0.02802638490835352
Heavy-tailed,B-spline,0.04054747730057988,0.012172681720402756
Heavy-tailed,Smoothing spline,0.07218835298016396,0.05481532987375701
Heavy-tailed,Nadaraya-Watson,0.04962189910266786,0.026403976489787317
Heavy-tailed,Local linear,0.03293286712690154,0.0233979396560995
Heavy-tailed,B-spline,0.03749830598687042,0.0254095594051284
Heavy-tailed,Smoothing spline,0.07296698786880558,0.053778848222690634
Heavy-tailed,Nadaraya-Watson,0.0595458783619385,0.04353319628102316
Heavy-tailed,Local linear,0.04241269410946437,0.03292339522431974
Heavy-tailed,B-spline,0.034347972365129396,0.027880823055145276
Heavy-tailed,Smoothing spline,0.07456457767748721,0.06016902470886967
Heavy-tailed,Nadaraya-Watson,0.05804224384694735,0.04219984757815118
Heavy-tailed,Local linear,0.046638781433578226,0.03984710831520842
Heavy-tailed,B-spline,0.029664962750665467,0.027060786861563144
Heavy-tailed,Smoothing spline,0.0706672157460903,0.061315309826616815
Heavy-tailed,Nadaraya-Watson,0.04919378234805776,0.025992197102806425
Heavy-tailed,Local linear,0.03944224063818563,0.02744737284572288
Heavy-tailed,B-spline,0.029640033426828104,0.021425209729173778
Heavy-tailed,Smoothing spline,0.06809094875554958,0.06380375594713918
Heavy-tailed,Nadaraya-Watson,0.03813593365120431,0.027561677971326193
Heavy-tailed,Local linear,0.03406252665957128,0.021040905567649787
Heavy-tailed,B-spline,0.030536247722859212,0.019968202039590544
Heavy-tailed,Smoothing spline,0.07397719317131021,0.05047513287083333
Heavy-tailed,Nadaraya-Watson,0.06421595168470282,0.021956444527281294
Heavy-tailed,Local linear,0.0515110800910107,0.03173602532986179
Heavy-tailed,B-spline,0.04609646514417023,0.012685430781643636
Heavy-tailed,Smoothing spline,0.07278892034283797,0.056127790395625876
Heavy-tailed,Nadaraya-Watson,0.06509247233133372,0.04493011664476161
Heavy-tailed,Local linear,0.04178499964275079,0.02939830706726411
Heavy-tailed,B-spline,0.027131614934733456,0.025443777920895083
Heavy-tailed,Smoothing spline,0.07092333580875035,0.058855661905759804
Heavy-tailed,Nadaraya-Watson,0.06452818399970867,0.0355761014286215
Heavy-tailed,Local linear,0.03832412342529059,0.028578925277489172
Heavy-tailed,B-spline,0.026803990771457325,0.014395158806993547
Heavy-tailed,Smoothing spline,0.06927480382593837,0.06604829516161845
Heavy-tailed,Nadaraya-Watson,0.07163136164951134,0.04494571634403596
Heavy-tailed,Local linear,0.04576416521103961,0.042330881858142155
Heavy-tailed,B-spline,0.030247342815409632,0.023287273795399188
Heavy-tailed,Smoothing spline,0.069144984232194,0.06517702953314636
Heavy-tailed,Nadaraya-Watson,0.07371514313355346,0.05781131036124325
Heavy-tailed,Local linear,0.05969461005107081,0.04598451335936865
Heavy-tailed,B-spline,0.04857515215825288,0.031810127955858025
Heavy-tailed,Smoothing spline,0.07471586225275084,0.05405331418756776
Heavy-tailed,Nadaraya-Watson,0.05305128626005127,0.03955509745923626
Heavy-tailed,Local linear,0.055646352690347546,0.038263598232465425
Heavy-tailed,B-spline,0.050025417324059775,0.03654440454372099
Heavy-tailed,Smoothing spline,0.06514055501549601,0.03205780236019662
Heavy-tailed,Nadaraya-Watson,0.0559648113565818,0.030041240142736514
Heavy-tailed,Local linear,0.04315682382366368,0.03354577558904143
Heavy-tailed,B-spline,0.027137569551104627,0.01807904063265009
Heavy-tailed,Smoothing spline,0.07257838189676116,0.05589785559563898
Heavy-tailed,Nadaraya-Watson,0.06486211002629144,0.03634621364509538
Heavy-tailed,Local linear,0.05236013652696507,0.04898373069833105
Heavy-tailed,B-spline,0.04550115927504074,0.03508457034449741
Heavy-tailed,Smoothing spline,0.06828604230218466,0.06378137309683896
Heavy-tailed,Nadaraya-Watson,0.04772174660287814,0.03212264550808587
Heavy-tailed,Local linear,0.03965307398538466,0.028275714100681165
Heavy-tailed,B-spline,0.03826875200729615,0.026986574393607243
Heavy-tailed,Smoothing spline,0.06935621676549682,0.05780407050155162
Heavy-tailed,Nadaraya-Watson,0.05741723899507618,0.0289109675470427
Heavy-tailed,Local linear,0.03203242362811064,0.022156495590615347
Heavy-tailed,B-spline,0.024175814076037833,0.01328897593206485
Heavy-tailed,Smoothing spline,0.07331684497325663,0.052992336937256995
Heavy-tailed,Nadaraya-Watson,0.05315881689992463,0.020242177597673206
Heavy-tailed,Local linear,0.027479975668788122,0.01898221552818735
Heavy-tailed,B-spline,0.030704888119601276,0.024730364439203234
Heavy-tailed,Smoothing spline,0.06985860310003679,0.06415265983633225
Heavy-tailed,Nadaraya-Watson,0.04549890636748036,0.018943041382239463
Heavy-tailed,Local linear,0.03527858221260244,0.019511452038197513
Heavy-tailed,B-spline,0.03048954867045854,0.019494940757201373
Heavy-tailed,Smoothing spline,0.07442388043928272,0.047944146935328225
Heavy-tailed,Nadaraya-Watson,0.05812074259810776,0.04453811395217608
Heavy-tailed,Local linear,0.03775014548640273,0.030341405024548296
Heavy-tailed,B-spline,0.035246999670787836,0.022879921237692835
Heavy-tailed,Smoothing spline,0.07259562653054004,0.05520555278331685
Heavy-tailed,Nadaraya-Watson,0.06070295681578494,0.032841225200515134
Heavy-tailed,Local linear,0.041136503327651265,0.03157633484848005
Heavy-tailed,B-spline,0.03757904416694907,0.026008247928053896
Heavy-tailed,Smoothing spline,0.06880313846355855,0.05968314816232745
Heavy-tailed,Nadaraya-Watson,0.05289844545569747,0.02831330810410687
Heavy-tailed,Local linear,0.03173754972525019,0.027684648691206154
Heavy-tailed,B-spline,0.03050120020007949,0.027269355066095957
Heavy-tailed,Smoothing spline,0.07374007155635585,0.049986812584096346
Heavy-tailed,Nadaraya-Watson,0.054617582873294185,0.027239895001755
Heavy-tailed,Local linear,0.04326711094028569,0.029032964904883163
Heavy-tailed,B-spline,0.034470303281807876,0.015469185727510215
Heavy-tailed,Smoothing spline,0.0710094116985594,0.060922946588089166
Heavy-tailed,Nadaraya-Watson,0.06488233848620786,0.03577759999444234
Heavy-tailed,Local linear,0.03936827361556793,0.033289647594011186
Heavy-tailed,B-spline,0.03076420903129442,0.018124994839513353
Heavy-tailed,Smoothing spline,0.07034450631769881,0.06822405377500296
Heavy-tailed,Nadaraya-Watson,0.05820980926267175,0.03144452200588918
Heavy-tailed,Local linear,0.04529406446971639,0.02889194994795341
Heavy-tailed,B-spline,0.04579001661544503,0.03360033739169316
Heavy-tailed,Smoothing spline,0.06845312773518311,0.060686771355351415
Heavy-tailed,Nadaraya-Watson,0.059241757108271856,0.02443217768017935
Heavy-tailed,Local linear,0.04217035105419956,0.025108688394495954
Heavy-tailed,B-spline,0.033711175042720844,0.018902940106649835
Heavy-tailed,Smoothing spline,0.07277202831822574,0.053862647098353644
Heavy-tailed,Nadaraya-Watson,0.0626332943266177,0.023553484007620556
Heavy-tailed,Local linear,0.038449957364849734,0.019958969357381062
Heavy-tailed,B-spline,0.026990216621342777,0.024039925685141572
Heavy-tailed,Smoothing spline,0.07230693449740672,0.06096725549053644
Heavy-tailed,Nadaraya-Watson,0.05339266055871247,0.02719218661913579
Heavy-tailed,Local linear,0.04012249138967186,0.02154322295384857
Heavy-tailed,B-spline,0.031727209256635726,0.028503327186330807
Heavy-tailed,Smoothing spline,0.07364787124467043,0.05471795427506565
Heavy-tailed,Nadaraya-Watson,0.05477454962538606,0.03073736900344448
Heavy-tailed,Local linear,0.05074788483358767,0.02805784889817467
Heavy-tailed,B-spline,0.04194786068630725,0.031655418026728194
Heavy-tailed,Smoothing spline,0.07732523786247567,0.048651453070689854
Heavy-tailed,Nadaraya-Watson,0.05965858324358312,0.03445399990351142
Heavy-tailed,Local linear,0.0312920257858573,0.019141101713672115
Heavy-tailed,B-spline,0.030055336003777227,0.015778568360139356
Heavy-tailed,Smoothing spline,0.06945373517985032,0.05677536023455873
Heavy-tailed,Nadaraya-Watson,0.06974541634828953,0.05838368373745077
Heavy-tailed,Local linear,0.07491584129247178,0.07412556516772076
Heavy-tailed,B-spline,0.05308135544249996,0.04227705762191465
Heavy-tailed,Smoothing spline,0.08290522140011555,0.0485878692018224
Heavy-tailed,Nadaraya-Watson,0.07077388034423938,0.034488738007031436
Heavy-tailed,Local linear,0.030616991939176375,0.01722482014965171
Heavy-tailed,B-spline,0.05305377037484983,0.04331187645501114
Heavy-tailed,Smoothing spline,0.08509030153216811,0.04282805586166302
Heavy-tailed,Nadaraya-Watson,0.05320588590961856,0.026438068266069634
Heavy-tailed,Local linear,0.030302489438385663,0.01977028569252294
Heavy-tailed,B-spline,0.030546744631455573,0.0180590997861525
Heavy-tailed,Smoothing spline,0.07479117606409341,0.06079852331027913
Heavy-tailed,Nadaraya-Watson,0.05594027173598857,0.028362841918989384
Heavy-tailed,Local linear,0.04470340286758732,0.02277605945223042
Heavy-tailed,B-spline,0.05476645385988808,0.038249908536660326
Heavy-tailed,Smoothing spline,0.07741700011136987,0.06499978482961771
Heavy-tailed,Nadaraya-Watson,0.05929671274240673,0.016403204472549948
Heavy-tailed,Local linear,0.027200581554098966,0.01979133437331343
Heavy-tailed,B-spline,0.02904391508699164,0.015357238991693778
Heavy-tailed,Smoothing spline,0.07137009559237979,0.05961223689762973
Heavy-tailed,Nadaraya-Watson,0.054967359210139136,0.040254581150270585
Heavy-tailed,Local linear,0.037815540279869365,0.02169272743627894
Heavy-tailed,B-spline,0.02457075512797729,0.012630895935883082
Heavy-tailed,Smoothing spline,0.0703613956346196,0.05844477303924156
Heavy-tailed,Nadaraya-Watson,0.07288944622243529,0.03338451417085478
Heavy-tailed,Local linear,0.03642367802967787,0.029547083721125356
Heavy-tailed,B-spline,0.04591650957380643,0.04484576293967901
Heavy-tailed,Smoothing spline,0.08106005091006363,0.057817262528084945
Heavy-tailed,Nadaraya-Watson,0.06380623562867585,0.02989538759604031
Heavy-tailed,Local linear,0.05512119638952124,0.032969966494656944
Heavy-tailed,B-spline,0.0515625912883373,0.04002599681052105
Heavy-tailed,Smoothing spline,0.07530121135403724,0.058752804327197594
Heavy-tailed,Nadaraya-Watson,0.051727383336573195,0.03291434289425125
Heavy-tailed,Local linear,0.03792422100745559,0.024188566167447523
Heavy-tailed,B-spline,0.01946700279367136,0.014846027225444924
Heavy-tailed,Smoothing spline,0.06925524589905215,0.06033200895091839
Heavy-tailed,Nadaraya-Watson,0.06556454279030656,0.019375727884998546
Heavy-tailed,Local linear,0.03650797569080934,0.019898943232766933
Heavy-tailed,B-spline,0.04033503087458417,0.02402028100460707
Heavy-tailed,Smoothing spline,0.07114658890707819,0.054933015735036256
Heavy-tailed,Nadaraya-Watson,0.045443683326315466,0.02720518949533937
Heavy-tailed,Local linear,0.039512306548297446,0.028299382837846
Heavy-tailed,B-spline,0.03935498179305435,0.022624098261537995
Heavy-tailed,Smoothing spline,0.07528539304653807,0.05006500558193616
Heavy-tailed,Nadaraya-Watson,0.05160145976634198,0.022229988693351438
Heavy-tailed,Local linear,0.03094834994931598,0.024404832371908214
Heavy-tailed,B-spline,0.015624306722575773,0.012519398558982514
Heavy-tailed,Smoothing spline,0.07220213712611243,0.05468014015270234
Heavy-tailed,Nadaraya-Watson,0.05705733787572354,0.03255015583171461
Heavy-tailed,Local linear,0.03976160092289036,0.02654320320151244
Heavy-tailed,B-spline,0.0429741253842979,0.03271190073149999
Heavy-tailed,Smoothing spline,0.0750325653892999,0.06044498901342807
Heavy-tailed,Nadaraya-Watson,0.07478885099408657,0.037991586728297
Heavy-tailed,Local linear,0.04399127168115478,0.025748036460155277
Heavy-tailed,B-spline,0.039226385031027475,0.029006745492567543
Heavy-tailed,Smoothing spline,0.07391800497625464,0.06505878692244516
Heavy-tailed,Nadaraya-Watson,0.04747521619586676,0.03109987460973083
Heavy-tailed,Local linear,0.037996250770429854,0.038401232485281614
Heavy-tailed,B-spline,0.03680380720395791,0.03253906669269657
Heavy-tailed,Smoothing spline,0.07206618549928814,0.05457780693847025
Heavy-tailed,Nadaraya-Watson,0.05778824666378277,0.03240102586710697
Heavy-tailed,Local linear,0.03262992095962338,0.020877285001879284
Heavy-tailed,B-spline,0.03374564720512331,0.02318986122520278
Heavy-tailed,Smoothing spline,0.07221620748334355,0.06445516521775754
Heavy-tailed,Nadaraya-Watson,0.06119012671353384,0.037994753704330766
Heavy-tailed,Local linear,0.05397777972279798,0.038121937591811886
Heavy-tailed,B-spline,0.04112306383137838,0.023530922672043875
Heavy-tailed,Smoothing spline,0.0702799405986166,0.05987068339116272
Heavy-tailed,Nadaraya-Watson,0.05802341778371043,0.02360976551791633
Heavy-tailed,Local linear,0.04081374942986556,0.022167038514466567
Heavy-tailed,B-spline,0.020644230065245517,0.012622792970095498
Heavy-tailed,Smoothing spline,0.07048846636732581,0.06464022759133464
Heavy-tailed,Nadaraya-Watson,0.05226093759530657,0.01735355606021875
Heavy-tailed,Local linear,0.029295713717564228,0.020552886064244838
Heavy-tailed,B-spline,0.02999919318178514,0.01867059601641688
Heavy-tailed,Smoothing spline,0.0734928937842214,0.05940643981511334
Heavy-tailed,Nadaraya-Watson,0.057665061909395535,0.026714920266659198
Heavy-tailed,Local linear,0.03773265887744447,0.025571137298411623
Heavy-tailed,B-spline,0.026853118713629956,0.022297308461879606
Heavy-tailed,Smoothing spline,0.07069951808198759,0.06475171682416059
Heavy-tailed,Nadaraya-Watson,0.06712769366077091,0.03587529350873004
Heavy-tailed,Local linear,0.04788163584704431,0.03284750420434611
Heavy-tailed,B-spline,0.03589703620515394,0.02121419218766163
Heavy-tailed,Smoothing spline,0.07473320243696914,0.05955190591191559
Heavy-tailed,Nadaraya-Watson,0.06448476453078734,0.04139189657561451
Heavy-tailed,Local linear,0.05251825619856902,0.04513248177115164
Heavy-tailed,B-spline,0.02820503737691839,0.025593424571772383
Heavy-tailed,Smoothing spline,0.07254174386956778,0.06081132145504453
Heavy-tailed,Nadaraya-Watson,0.07166287468542923,0.03706042149004246
Heavy-tailed,Local linear,0.04886903170871765,0.030638455495864747
Heavy-tailed,B-spline,0.0294429669539738,0.01228610610342823
Heavy-tailed,Smoothing spline,0.07129141004270918,0.06361974117311447
Heavy-tailed,Nadaraya-Watson,0.04446086282066754,0.02573758555882348
Heavy-tailed,Local linear,0.06203052259778671,0.04984234212707973
Heavy-tailed,B-spline,0.04412484244211556,0.01518675122588331
Heavy-tailed,Smoothing spline,0.07616351732797336,0.05030722935296722
Heavy-tailed,Nadaraya-Watson,0.08246169253603093,0.05239311591908652
Heavy-tailed,Local linear,0.06945104513487498,0.05753671937619438
Heavy-tailed,B-spline,0.048652838965075884,0.04498706121484275
Heavy-tailed,Smoothing spline,0.07527270590724698,0.05704426037050814
Heavy-tailed,Nadaraya-Watson,0.059685787100889974,0.020236417121289575
